station id, station name, valid,povp. T [°C],povp. rel. vla. [%],količina padavin [mm]
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 08:20,21.6,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 08:30,22,65,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 08:40,22.4,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 08:50,22.8,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 09:00,23.5,62,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 09:10,23.9,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 09:20,24.5,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 09:30,24.6,57,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 09:40,25.2,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 09:50,25.8,55,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 10:00,26.1,54,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 10:10,26.5,53,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 10:20,27.2,51,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 10:30,27.2,51,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 10:40,27.3,51,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 10:50,27.7,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 11:00,27.9,50,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 11:10,28,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 11:20,28.2,49,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 11:30,28.6,47,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 11:40,29.1,46,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 11:50,29.2,44,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 12:00,29.2,43,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 12:10,29.4,41,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 12:20,29.7,40,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 12:30,30.1,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 12:40,29.9,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 12:50,30.1,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 13:00,30.3,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 13:10,30.7,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 13:20,30.6,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 13:30,30.3,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 13:40,30.4,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 13:50,30.7,37,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 14:00,30.5,37,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 14:10,30.2,37,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 14:20,30.8,36,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 14:30,31.4,35,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 14:40,31.2,34,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 14:50,31.6,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 15:00,31.8,33,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 15:10,31.6,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 15:20,31.8,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 15:30,31.5,33,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 15:40,31.4,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 15:50,31.4,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 16:00,31.6,32,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 16:10,31.4,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 16:20,31.6,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 16:30,31.5,31,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 16:40,31.6,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 16:50,31.7,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 17:00,31.7,31,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 17:10,31.4,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 17:20,31.3,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 17:30,31.5,32,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 17:40,31.4,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 17:50,31.4,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 18:00,31,33,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 18:10,30.8,34,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 18:20,30.5,34,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 18:30,30.2,35,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 18:40,29.9,36,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 18:50,29.6,37,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 19:00,29.2,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 19:10,28.8,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 19:20,28.4,41,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 19:30,28,42,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 19:40,27.7,44,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 19:50,27.4,45,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 20:00,27,46,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 20:10,26.5,48,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 20:20,26.2,49,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 20:30,25.9,50,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 20:40,25.7,51,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 20:50,25.3,52,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 21:00,25.1,53,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 21:10,25.1,54,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 21:20,24.8,55,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 21:30,24.5,56,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 21:40,24.3,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 21:50,24.1,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 22:00,24,58,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 22:10,23.9,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 22:20,23.6,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 22:30,23.4,60,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 22:40,23.3,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 22:50,23.2,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 23:00,23,61,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 23:10,22.8,62,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 23:20,22.7,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 23:30,22.5,64,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 23:40,22.4,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-03 23:50,22.2,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 00:00,22,65,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 00:10,22,65,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 00:20,21.8,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 00:30,21.7,67,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 00:40,21.6,67,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 00:50,21.4,69,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 01:00,21.1,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 01:10,20.9,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 01:20,20.6,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 01:30,20.4,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 01:40,20.3,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 01:50,20.2,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 02:00,20,77,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 02:10,19.8,77,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 02:20,19.6,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 02:30,19.5,79,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 02:40,19.4,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 02:50,19.2,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 03:00,19,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 03:10,19.1,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 03:20,19.1,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 03:30,18.9,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 03:40,18.7,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 03:50,18.6,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 04:00,18.6,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 04:10,18.5,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 04:20,18.3,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 04:30,18.2,84,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 04:40,18.1,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 04:50,18.1,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 05:00,18,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 05:10,18,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 05:20,18,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 05:30,18,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 05:40,18.1,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 05:50,18.4,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 06:00,18.7,82,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 06:10,18.9,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 06:20,18.9,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 06:30,19.2,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 06:40,19.6,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 06:50,19.9,77,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 07:00,20.5,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 07:10,20.7,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 07:20,20.9,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 07:30,21.3,71,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 07:40,21.7,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 07:50,22,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 08:00,22.1,67,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 08:10,22.8,65,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 08:20,23.3,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 08:30,23.8,61,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 08:40,24.1,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 08:50,24.5,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 09:00,25.2,56,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 09:10,25.6,55,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 09:20,26.2,53,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 09:30,26.6,51,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 09:40,27,48,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 09:50,27.2,48,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 10:00,28.1,46,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 10:10,28.6,43,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 10:20,28.6,43,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 10:30,28.9,42,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 10:40,29.5,42,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 10:50,30,40,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 11:00,30.3,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 11:10,30.6,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 11:20,30.4,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 11:30,30.5,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 11:40,30.7,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 11:50,31.4,37,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 12:00,31.6,35,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 12:10,31.4,35,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 12:20,31.7,34,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 12:30,32,32,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 12:40,31.9,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 12:50,32.3,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 13:00,32.8,30,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 13:10,32.9,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 13:20,33,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 13:30,33.1,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 13:40,33.1,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 13:50,33.2,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 14:00,33.6,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 14:10,33.7,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 14:20,33.9,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 14:30,33.4,29,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 14:40,33.9,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 14:50,33.8,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 15:00,33.8,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 15:10,33.8,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 15:20,34.1,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 15:30,34.3,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 15:40,34,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 15:50,34.3,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 16:00,34.1,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 16:10,34.1,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 16:20,34.4,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 16:30,34.4,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 16:40,34,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 16:50,34.1,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 17:00,33.8,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 17:10,33.6,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 17:20,33.8,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 17:30,33.9,29,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 17:40,33.9,30,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 17:50,33.4,30,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 18:00,33.2,31,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 18:10,32.9,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 18:20,32.6,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 18:30,32.4,32,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 18:40,32.1,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 18:50,31.8,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 19:00,31.4,34,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 19:10,31.1,34,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 19:20,30.8,35,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 19:30,30.5,35,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 19:40,30.2,36,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 19:50,30.1,36,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 20:00,29.7,37,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 20:10,29.3,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 20:20,29,40,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 20:30,28.5,41,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 20:40,28.2,42,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 20:50,27.9,43,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 21:00,27.5,44,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 21:10,27,46,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 21:20,26.6,48,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 21:30,26.2,49,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 21:40,25.9,51,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 21:50,25.6,52,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 22:00,25.5,53,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 22:10,25.1,54,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 22:20,25,55,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 22:30,24.6,56,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 22:40,24.4,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 22:50,24.1,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 23:00,24,59,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 23:10,24.2,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 23:20,24.2,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 23:30,23.9,59,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 23:40,23.8,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-04 23:50,23.6,62,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 00:00,23.5,63,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 00:10,23.3,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 00:20,23.1,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 00:30,22.9,64,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 00:40,22.8,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 00:50,22.6,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 01:00,22.4,65,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 01:10,22.2,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 01:20,22,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 01:30,21.9,69,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 01:40,21.7,69,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 01:50,21.5,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 02:00,21.4,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 02:10,21.2,71,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 02:20,21.2,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 02:30,21.3,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 02:40,21.1,71,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 02:50,21,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 03:00,20.7,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 03:10,20.5,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 03:20,20.3,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 03:30,20.3,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 03:40,20.2,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 03:50,20.1,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 04:00,20.2,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 04:10,20,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 04:20,19.9,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 04:30,19.7,76,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 04:40,19.6,77,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 04:50,19.4,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 05:00,19.2,78,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 05:10,19.2,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 05:20,19.1,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 05:30,19.2,79,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 05:40,19.2,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 05:50,19.4,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 06:00,19.7,77,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 06:10,20,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 06:20,20.4,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 06:30,20.8,72,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 06:40,20.9,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 06:50,21.1,71,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 07:00,21.4,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 07:10,21.8,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 07:20,21.9,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 07:30,22.2,66,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 07:40,22.7,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 07:50,23,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 08:00,23.2,62,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 08:10,23.7,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 08:20,24.1,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 08:30,24.8,57,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 08:40,25.2,56,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 08:50,25.8,54,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 09:00,26.3,52,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 09:10,26.9,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 09:20,27.2,49,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 09:30,27.6,48,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 09:40,28.1,47,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 09:50,29,45,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 10:00,29.2,44,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 10:10,29.5,43,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 10:20,30.1,42,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 10:30,30.7,40,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 10:40,31.2,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 10:50,31.5,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 11:00,31.8,37,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 11:10,32.3,36,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 11:20,32.9,35,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 11:30,33.1,34,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 11:40,33.5,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 11:50,34,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 12:00,34.1,31,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 12:10,34.5,30,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 12:20,34.6,30,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 12:30,34.7,31,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 12:40,35,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 12:50,35.3,30,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 13:00,35.5,29,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 13:10,35.7,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 13:20,35.9,29,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 13:30,36,28,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 13:40,36,27,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 13:50,36.1,27,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 14:00,36.1,26,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 14:10,36.3,25,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 14:20,36.9,25,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 14:30,37,26,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 14:40,37,25,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 14:50,36.9,26,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 15:00,37.1,25,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 15:10,37,24,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 15:20,36.8,24,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 15:30,36.6,23,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 15:40,36.9,22,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 15:50,37,24,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 16:00,37.1,25,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 16:10,36.7,26,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 16:20,36.7,26,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 16:30,37,25,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-05 16:40,36.2,26,
